PK;NOMBRE;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADAX;COORDENADAY;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11742;Centro de Servicios Sociales San Diego;Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.   Petición de citas:   En el Centro de Servicios Sociales: presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.;Equipamientos:    Zona Wifi    Servicios:    Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.;Metro: Portazgo (línea 1)  Bus: 57, 103, 111, 144 y 310;Ambito de Actuación    Barrio Palomeras Bajas  Barrio San Diego;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=41b3598d1351c010VgnVCM1000000b205a0aRCRD;JAVIER DE MIGUEL;CALLE;NUM;10;C/V A C/ CARLOS MARTíN ALVAREZ;MADRID;MADRID;28018;PALOMERAS BAJAS;PUENTE DE VALLECAS;443780;4471322;40,3887193;-3,663689576;"917 571 913        
Teléfono cita previa: 917 571 900";;csssandiego@madrid.es;/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales; 
11756;Centro de Servicios Sociales Santa Hortensia;Atención al público : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petición de cita previa.;Equipamientos:    Zona Wifi    Servicios:     Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.;Metro: Prosperidad (línea 4), Alfonso XIII (línea 4)  Bus: 9 , 43 , 72 , 73 y 122;Ambito de Actuación    Barrio de El Viso  Barrio de Prosperidad  Barrio de Ciudad Jardín  Barrio de Hispanoamérica  Barrio de Nueva España  Barrio de Castilla;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cfeb66051361c010VgnVCM1000000b205a0aRCRD;SANTA HORTENSIA;CALLE;V;15;;MADRID;MADRID;28002;PROSPERIDAD;CHAMARTIN;443360;4477547;40,44476894;-3,669193147;915 106 850 / 915 106 851;;csstahortensia@madrid.es;/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales; 
11758;Centro Municipal de Mayores 'Alfonso XII';Lunes a viernes: de 9 a 21 horas   Fines de Semana: de 10 a 14 horas y de 16 a 21 horas;Servicios      Biblioteca   Peluquería     Cafetería   Animación sociocultural     Comedor   Voluntariado     Podología         Talleres de ejercicio físico      Gimnasia   Baile de salón     Taichí   Relajación     Yoga   Memoria     Actividades de turismo      Excursiones mensuales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras     Zona wifi;Bus: 601;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86bb3d232e91f010VgnVCM1000000b205a0aRCRD;MIRA EL RIO;CALLE;NUM;4;;MADRID;MADRID;28048;EL PARDO;FUENCARRAL-EL PARDO;434217;4485937;40,51967355;-3,777870157;913 762 060;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11759;Centro Municipal de Mayores 'Antonio Machado';Lunes a viernes: de 9:30 a 13:30 y de 16:00 a 20:00 h.;Servicios      Animación sociocultural   Voluntariado     Podología         Talleres manuales      Manualidades   Alfombras     Pintura al óleo   Marquetería      Talleres culturales      Cultura general   Informática     Comunicación   Rondalla      Talleres de ejercicio físico      Taichí   Baile / sevillanas     Yoga        Actividades de turismo      Excursiones quincenales         Actividades Culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     Otras       Zona wifi;Bus: 4, 48;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c73d66051361c010VgnVCM1000000b205a0aRCRD;SAN ROMAN DEL VALLE;CALLE;V;8;;MADRID;MADRID;28037;ARCOS;SAN BLAS-CANILLEJAS;447365;4474799;40,42027705;-3,621741079;913 135 296 / 917 609 942;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11764;Centro Municipal de Mayores 'Antón Martín';Invierno: de 9 a 20,30 horas.  Verano: de 9 a 20 horas.;Ofrece actividades socioculturales, ocupacionales, artísticas y recreativas.  Biblioteca, bar-cafetería, comedor, talleres, sala polivalente, podología, peluquería, gimnasio y espacios preventivos.  Zona wifi;Bus: 26, 32, 6  Metro: Tirso de Molina, Antón Martín;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c5a8ff0f9ae32310VgnVCM1000000b205a0aRCRD;CABEZA;CALLE;V;14;;MADRID;MADRID;28012;EMBAJADORES;CENTRO;440470;4473913;40,41182993;-3,702928583;915 273 119;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11954;Centro Municipal de Mayores 'Ascao';Lunes a domingo: de 9 a 21 horas;Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado     Talleres manuales      Manualidades   Encaje de bolillos     Pintura al óleo   Marquetería     Pintura en tela   Otros     Punto de cruz         Talleres culturales      Alfabetización   Cultura general     Comunicación   Teatro     Inglés   Otros     Francés         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Salud y cuidados personales     Yoga   Relajación     Baile de salón        Actividades de Turismo      Excursiones trimestrales         Actividades Culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Otras Actividades      Falso esmalte   Memoria     Taracea   Mente activa     Zona wifi;Bus: 28  Metro: Ascao;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bd5a8ed67151c010VgnVCM2000000c205a0aRCRD;ASCAO;CALLE;V;6;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;445709;4475844;40,42958439;-3,641349741;914 061 466;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11955;Centro Municipal de Mayores 'Blasco de Garay';Lunes a domingo: de 10 a 21 horas;Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Podología   Voluntariado      Talleres manuales      Manualidades   Corte y confección     Dibujo   Labores     Pintura en tela   Otros      Talleres culturales      Cultura general   Literatura     Inglés   Teatro     Francés   Música coral     Rondalla   Informática     Otros         Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Baile / sevillanas     Yoga   Baile de salón     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras     Zona wifi;Bus: 2, 12, 16, 61, 202;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa4268540e41c010VgnVCM2000000c205a0aRCRD;BLASCO DE GARAY;CALLE;V;40;;MADRID;MADRID;28015;ARAPILES;CHAMBERI;439767;4476362;40,43384095;-3,711446073;"914 488 458        
914 487 530";;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11957;Centro Municipal de Mayores 'Bucaramanga';Lunes a viernes: De 9 a 14 y de 16 a 20.30 h.  Sábados: De 10 a 14 y de 16 a 20.30 h.  Domingos y festivos: De 10 a 14 h.;Servicios      Animación sociocultural   Peluquería     Cafetería   Podología     Voluntariado         Talleres manuales      Manualidades   Corte y confección     Ganchillo         Talleres culturales      Inglés         Talleres de ejercicio físico      Gimnasia   Baile de salón     Taichí   Terapia ocupacional     Yoga        Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     Zona wifi;Bus: 72, 78;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57fd66051361c010VgnVCM1000000b205a0aRCRD;BARRANQUILLA;AVENIDA;V;1;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;445868;4480641;40,47280872;-3,639885124;917 632 119;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11961;Centro Municipal de Mayores 'Campamento';Lunes a viernes: de 9 a 21 horas  Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas;Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Labores     Marquetería         Talleres culturales      Teatro   Rondalla      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Yoga     Baile de salón   Terapia ocupacional     Otros bailes / sevillanas   Caminar / senderismo     Otros        Actividades de turismo      Excursiones de un día         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Fiestas     Zona wifi;Bus. 33, 39, 65, 131;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4eb1e35bba51c010VgnVCM2000000c205a0aRCRD;BOADILLA DEL MONTE;CARRETERA;V;13;;MADRID;MADRID;28024;CAMPAMENTO;LATINA;434963;4472501;40,39869732;-3,767685328;915 120 171;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11966;Centro Municipal de Mayores 'Casa del Reloj';De lunes a viernes de 9 a 20:30 horas.  Fines de Semana y Festivos de 10 a 14 horas y de 16 a 20:30 horas.;Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Encaje de bolillos     Pintura    Ganchillo     Arte en el reciclado   Marquetería     Dibujo   Abalorios     Punto de cruz   Decoración de cristal     Corte y confección   Encuadernación     Estaño   Electricidad     Muñecos de trapo   Patchwork     Prendas de punto   Arreglos de ropa     Lagartera   Retrato      Talleres culturales      Lecturas compartidas   Zarzuela en play back     Inglés   Francés     Historia   Rondalla     Historia de la música   Neolectura     Informática   Cálculo mental     Gimnasia mental   Memoria      Talleres de ejercicio físico      Gimnasia de mantenimiento   Movilidad articular     Taichí   Yoguilates     Baile de salón   Reflexología podal     Baile / sevillanas        Actividades de turismo      Excursiones mensuales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras      Zona wifi;Metro: Legazpi  Bus: 6, 8, 18, 19, 22, 45, 47, 76, 78, 79, 85, 86, 88, 123, 148, 247;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a6e66051361c010VgnVCM1000000b205a0aRCRD;CHOPERA;PASEO;V;10;;MADRID;MADRID;28045;CHOPERA;ARGANZUELA;440824;4471863;40,39338778;-3,698565633;915 886 216;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11967;Centro Municipal de Mayores 'Ciudad de Méjico';Lunes a viernes: de 9 a 21 horas   Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas;Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Labores     Pintura en tela         Talleres culturales      Rondalla         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Baile de salón     Yoga   Terapia ocupacional     Caminar / senderismo        Actividades de turismo      Excursiones de un día         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Otros         Actividades de ocio      Baile   Fiestas     Zona wifi;Bus: 17, 34, 39, 139   Renfe: Aguuilas, Fanjul;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=830f66051361c010VgnVCM1000000b205a0aRCRD;RAFAEL FINAT;CALLE;V;47;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;434827;4470404;40,3797961;-3,769072879;917 062 295;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
11972;Centro Municipal de Mayores 'Daroca';Lunes a domingo: de 10 a 21 horas;Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Labores     Pintura en tela   Marquetería     Encuadernación         Talleres culturales      Alfabetización   Informática     Memoria   Teatro     Internet   Rondalla      Talleres de ejercicio físico      Taichí   Terapia ocupacional     Baile / sevillanas   Ejercicio al aire libre     Baile de salón        Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras      Otras actividades      Encuentros con otros colectivos   Participación en plataformas comunitarias     Zona wifi;Bus: 130;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37a366051361c010VgnVCM1000000b205a0aRCRD;DAROCA;AVENIDA;V;342;;MADRID;MADRID;28032;CASCO HISTORICO VICALVARO;VICALVARO;448405;4472929;40,40349615;-3,609330589;917 753 240;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
13834;Centro Municipal de Mayores 'Dehesa de la Villa';Lunes a viernes: de 9 a 21 horas  Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas;Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Marquetería     Pintura al óleo   Mesa camilla     Pintura en tela         Talleres culturales      Cultura general   Informática     Teatro   Animación a la lectura     Rondalla   Animación sociocultural      Talleres de ejercicio físico      Gimnasia   Risoterapia     Taichí   Terapia ocupacional     Baile de salón        Actividades de turismo      Excursiones         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi;Bus: 82, 127, 64  Metro: Valdezarza, Antonio Machado;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d92f66051361c010VgnVCM1000000b205a0aRCRD;ANTONIO MACHADO;CALLE;V;22;;MADRID;MADRID;28035;VALDEZARZA;MONCLOA-ARAVACA;439113;4480061;40,46711527;-3,719511494;913 730 224;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
20241;Centro Municipal de Mayores 'Dos Amigos';Invierno: de 9 a 20,30 horas  Verano: de 9 a 20 horas;Ofrece actividades socioculturales, ocupacionales, artísticas y recreativas.  Biblioteca, bar-cafetería, comedor, talleres, sala polivalente, podología, peluquería, gimnasio y espacios preventivos.  Zona wifi;Bus: 138, 44, 1, 148, C1, C2  Metro: Plaza de España;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=04941bc268e32310VgnVCM1000000b205a0aRCRD;DOS AMIGOS;CALLE;V;4;;MADRID;MADRID;28015;UNIVERSIDAD;CENTRO;439862;4475348;40,42471328;-3,710229998;915 426 692;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
22753;Centro Municipal de Mayores 'Eduardo Minguito';Lunes a Viernes: de 9 a 21 horas  Fines de semana: de 10 a 20:30 horas;Servicios      Animación sociocultural   Voluntariado      Cafetería / comedor    Biblioteca     Podología   Peluquería      Talleres culturales      Cultura general   Informática     Aula libre Internet   Alfabetización     Karaoke   Prevención de la dependencia      Talleres Manuales         Talleres manuales      Manualidades   Pintura en tela      Pintura al óleo   Bolillos      Talleres de ejercicio físico      Gimnasia   Terapia ocupacional     Sevillanas   Taichi     Senderismo   Baile en línea     Baile de salón        Actividades de turismo      Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Otras         Actividades de ocio      Fiestas   Comidas     Baile       Zona wifi;Metro: Villaverde Bajo Cruce  Bus: 59, 79, 85, 123;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=603ff860f205d210VgnVCM2000000c205a0aRCRD;LEONOR GONGORA;CALLE;V;62;;MADRID;MADRID;28021;LOS ROSALES;VILLAVERDE;441806;4466878;40,34854936;-3,686539662;917 109 814;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
24242;Centro Municipal de Mayores 'El Almendro';Lunes a Viernes: de 10 a 21 horas  Fines de semana: de 10 a 20 horas;Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Carnaval     Pintura en tela   Encuadernación      Talleres culturales      Cultura general   Literatura     Informática   Música coral     Memoria y humanidades         Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Yoga   Terapia ocupacional     Baile / sevillanas   Caminar / senderismo     Baile de salón   Otros     Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas         Otras actividades      Encuentros con otros colectivos   Participación en plataformas comunitarias     Zona wifi;Metro: Valdebernardo  Bus: 8, 71, 130, N8;Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada .;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f4c02f0875e9c110VgnVCM1000000b205a0aRCRD;LADERA DE LOS ALMENDROS;CALLE;V;6;;MADRID;MADRID;28032;CASCO HISTORICO VICALVARO;VICALVARO;447166;4472783;40,40210302;-3,623918941;913 016 722;;;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores; 
